id,host_id,host_since,host_location,host_response_time,host_response_rate,host_acceptance_rate,host_is_superhost,host_neighbourhood,host_listings_count,host_total_listings_count,host_verifications,host_has_profile_pic,host_identity_verified,neighbourhood_cleansed,latitude,longitude,property_type,room_type,accommodates,bathrooms_text,beds,minimum_nights,maximum_nights,minimum_minimum_nights,maximum_minimum_nights,minimum_maximum_nights,maximum_maximum_nights,minimum_nights_avg_ntm,maximum_nights_avg_ntm,has_availability,availability_30,availability_60,availability_90,availability_365,number_of_reviews,number_of_reviews_ltm,number_of_reviews_l30d,first_review,last_review,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,instant_bookable,calculated_host_listings_count,calculated_host_listings_count_entire_homes,calculated_host_listings_count_private_rooms,calculated_host_listings_count_shared_rooms,reviews_per_month
1952213614126478011,364745211,2016-08-21,"Chicago, IL",within an hour,100%,98%,f,Englewood,13,36,"['email', 'phone']",t,t,Washington Park,41.79441,-87.62671,Private room in home,Private room,1,1 shared bath,1.0,2,30,2,2,1125,1125,2.0,1125.0,t,30,60,90,361,41,11,0,2019-11-24,2023-10-11,4.78,4.68,4.54,4.66,4.83,4.51,4.66,f,7,0,7,0,0.83
64778417,429737865,2016-12-16,"New York, NY",within an hour,100%,97%,f,Cambridge,4820,6438,"['email', 'phone', 'work_email']",t,t,Near North Side,41.8897136,-87.61881140000003,Entire rental unit,Entire home/apt,2,1 bath,1.0,32,1125,32,365,1125,1125,354.1,1125.0,t,0,0,0,198,1,1,1,2023-11-28,2023-11-28,5.0,5.0,5.0,5.0,5.0,5.0,5.0,f,643,643,0,0,1.0
104231425,12746753,2012-08-07,"Tulum, Mexico",within a few hours,94%,91%,f,South Chicago,8,19,"['email', 'phone']",t,t,South Chicago,41.741221983056256,-87.54936047134815,Private room in home,Private room,1,1 bath,1.0,32,62,32,32,62,62,32.0,62.0,t,0,9,37,37,0,0,0,,,,,,,,,,f,8,0,8,0,
100148309,1904509217,2022-08-21,,within an hour,100%,97%,f,Lower West Side,1,1,"['email', 'phone']",t,t,Lower West Side,41.8483254,-87.6793576,Entire condo,Entire home/apt,4,1 bath,2.0,2,1125,2,2,1125,1125,2.0,1125.0,t,24,54,84,174,16,16,1,2023-03-12,2023-11-28,4.75,4.81,4.44,4.94,4.88,4.88,4.75,f,1,1,0,0,1.7
108099453,683142129,2018-01-30,"Springfield, IL",within an hour,99%,97%,f,Near North Side,120,149,"['email', 'phone']",t,t,Near North Side,41.89596,-87.63907,Entire rental unit,Entire home/apt,16,10 baths,20.0,2,1125,2,2,1125,1125,2.0,1125.0,t,11,34,54,309,2,2,0,2023-07-27,2023-11-16,5.0,5.0,5.0,5.0,5.0,5.0,5.0,f,38,38,0,0,0.41
1333418941062354437,94448449,2014-11-11,"Chicago, IL",within a few hours,100%,99%,f,Old Town,14,21,"['email', 'phone']",t,t,Near North Side,41.90722,-87.6348,Entire rental unit,Entire home/apt,4,1 bath,1.0,32,1125,32,32,1125,1125,32.0,1125.0,t,30,60,90,90,211,23,0,2018-12-30,2023-10-11,4.59,4.71,4.55,4.84,4.77,4.92,4.57,f,14,11,3,0,3.49
1123418286862085575,1486863859,2020-10-12,,within an hour,100%,95%,f,South Shore,1,2,"['email', 'phone']",t,t,South Shore,41.75602,-87.55706,Entire home,Entire home/apt,12,2 baths,6.0,3,365,2,5,1125,1125,3.9,1125.0,t,14,44,74,163,50,38,1,2022-08-21,2023-11-26,4.64,4.6,4.6,4.78,4.86,4.14,4.54,f,1,1,0,0,3.09
2026511754775594737,66000641,2014-06-07,"Chicago, IL",within a few hours,100%,98%,t,Lincoln Square,2,2,"['email', 'phone', 'work_email']",t,t,Lincoln Square,41.96412,-87.68476,Private room in rental unit,Private room,2,1 shared bath,1.0,2,120,2,2,120,120,2.0,120.0,t,27,57,86,86,36,24,1,2022-05-08,2023-12-03,4.97,4.97,4.97,4.97,5.0,5.0,4.97,f,2,0,2,0,1.83
1695660472774602887,995041819,2019-03-14,,within an hour,99%,99%,t,West Loop/Greektown,71,88,['phone'],t,t,Near West Side,41.88774240388118,-87.64545128624319,Entire rental unit,Entire home/apt,7,2.5 baths,3.0,2,1125,2,3,1125,1125,2.2,1125.0,t,23,53,83,329,100,34,3,2019-04-22,2023-12-09,4.9,4.92,4.95,4.81,4.88,4.91,4.62,t,51,51,0,0,1.76
1517435036871122575,925091961,2018-12-18,"Chicago, IL",within an hour,100%,100%,f,West Town,2,2,"['email', 'phone']",t,t,West Town,41.90249572548669,-87.68046129135328,Entire rental unit,Entire home/apt,5,1 bath,3.0,1,14,2,2,1125,1125,2.0,1125.0,t,27,57,87,87,11,11,4,2023-10-09,2023-12-17,4.91,4.73,4.82,4.91,4.91,4.91,4.91,f,2,2,0,0,4.65
1733316705937130255,44649201,2014-01-09,"Greendale, WI",,,,f,,1,3,"['email', 'phone']",t,t,Logan Square,41.93361,-87.68508,Entire townhouse,Entire home/apt,5,2.5 baths,4.0,365,365,365,365,365,365,365.0,365.0,t,30,60,90,365,0,0,0,,,,,,,,,,f,1,1,0,0,
1152284517191769521,368516507,2016-08-27,"Chicago, IL",within an hour,100%,99%,f,East Pilsen,10,82,"['email', 'phone', 'work_email']",t,t,Lower West Side,41.856879465329214,-87.64203591830339,Entire rental unit,Entire home/apt,16,2 baths,5.0,2,365,2,2,1125,1125,2.0,1125.0,t,0,0,0,0,25,25,1,2023-03-07,2023-11-25,4.96,4.92,4.96,4.96,4.96,4.69,4.73,f,5,5,0,0,2.61
1704245498638853347,1747836937,2021-12-21,"Chicago, IL",within an hour,100%,100%,f,Bridgeport,20,20,"['email', 'phone']",t,t,Armour Square,41.84981,-87.63591,Private room in home,Private room,2,1 shared bath,1.0,1,1125,2,2,1125,1125,2.0,1125.0,t,14,36,57,317,43,43,1,2023-02-14,2023-11-25,4.28,4.67,4.19,4.6,4.63,4.53,4.53,t,20,0,20,0,4.19
528971,687290131,2018-02-05,"Chicago, IL",within a few hours,100%,100%,f,Portage Park,1,2,"['email', 'phone']",t,t,Portage Park,41.96355,-87.7736,Private room in home,Private room,2,1 shared bath,2.0,2,365,2,2,1125,1125,2.0,1125.0,t,0,15,45,319,5,5,0,2023-05-07,2023-07-23,4.2,4.6,4.6,5.0,4.4,4.8,4.4,t,1,0,1,0,0.66
99780209,631285401,2017-11-07,"Chicago, IL",within an hour,80%,98%,f,Lincoln Square,2,2,"['email', 'phone']",t,t,Lincoln Square,41.96438,-87.68678,Entire rental unit,Entire home/apt,2,1 bath,1.0,3,1125,3,3,1125,1125,3.0,1125.0,t,0,0,0,0,169,34,2,2019-09-22,2023-11-25,4.75,4.83,4.79,4.91,4.71,4.93,4.75,f,2,2,0,0,3.27
1950590681406887973,44054945,2014-01-04,"Chicago, IL",within an hour,100%,99%,t,Logan Square,4,4,"['email', 'phone']",t,t,Logan Square,41.92932,-87.70915,Entire rental unit,Entire home/apt,4,1 bath,2.0,2,30,2,2,1125,1125,2.0,1125.0,t,0,0,0,0,279,48,2,2018-10-30,2023-12-03,4.87,4.93,4.88,4.98,4.96,4.98,4.79,f,2,2,0,0,4.46
9462923,499132465,2017-04-07,"Pennsylvania, United States",within an hour,100%,70%,f,South Shore,1,3,['phone'],t,t,South Shore,41.7554763,-87.5757332,Entire rental unit,Entire home/apt,4,1 bath,2.0,1,14,2,2,14,14,2.0,14.0,t,0,0,0,0,2,2,0,2023-08-06,2023-10-09,4.67,5.0,5.0,4.67,5.0,4.67,4.67,f,1,1,0,0,0.44
99434673,1266169619,2019-12-11,"Morton Grove, IL",within an hour,100%,100%,f,Bucktown,1,1,"['email', 'phone']",t,t,Logan Square,41.9176,-87.67468,Entire condo,Entire home/apt,3,1 bath,2.0,32,1125,32,32,1125,1125,32.0,1125.0,t,0,28,58,333,5,2,0,2022-04-24,2023-06-16,4.6,4.4,4.4,4.8,4.8,4.6,4.6,t,1,1,0,0,0.25
92594669,263856689,2016-04-05,"Chicago, IL",within an hour,100%,100%,t,Lincoln Square,1,2,"['email', 'phone']",t,f,Lincoln Square,41.97128,-87.69454,Private room in guest suite,Private room,2,1 private bath,1.0,2,28,2,3,1125,1125,2.4,1125.0,t,25,55,85,85,166,51,2,2020-09-19,2023-11-26,4.94,4.98,4.99,4.95,4.98,4.91,4.9,f,1,0,1,0,4.2
73338999,91184267,2014-10-21,,within an hour,100%,99%,t,River North,10,10,"['email', 'phone']",t,t,Near North Side,41.89081378264595,-87.62826415190452,Entire rental unit,Entire home/apt,2,1 bath,1.0,4,365,4,4,365,365,4.0,365.0,t,0,0,0,0,43,43,4,2023-03-31,2023-12-05,4.93,5.0,4.98,4.91,4.93,5.0,4.82,t,10,10,0,0,4.9
1135263731359829627,77029241,2014-07-31,"Chicago, IL",within an hour,100%,94%,t,Old Irving Park,1,1,"['email', 'phone']",t,t,Irving Park,41.95075,-87.72841,Entire guest suite,Entire home/apt,5,1 bath,3.0,2,15,2,2,1125,1125,2.0,1125.0,t,17,42,72,157,127,60,3,2021-12-27,2023-12-03,4.98,4.95,4.94,4.98,4.98,4.91,4.9,f,1,1,0,0,5.28
34658981,1102737571,2019-07-13,"Chicago, IL",within a day,60%,18%,f,East Hyde Park,1,1,"['email', 'phone']",t,f,Hyde Park,41.79448989999999,-87.5820495,Entire rental unit,Entire home/apt,4,1 bath,2.0,2,60,2,2,60,60,2.0,60.0,t,22,48,77,77,4,4,0,2023-06-15,2023-08-21,4.75,4.75,4.75,4.75,4.75,4.5,4.5,f,1,1,0,0,0.64
72642359,1581996089,2021-04-04,"Chicago, IL",within an hour,100%,100%,t,Near South Side,74,75,"['email', 'phone']",t,t,Near South Side,41.855860284337865,-87.62524914236356,Entire rental unit,Entire home/apt,8,2 baths,4.0,2,365,2,2,1125,1125,2.0,1125.0,t,0,0,0,0,2,2,0,2023-10-03,2023-11-09,5.0,5.0,5.0,5.0,5.0,5.0,5.0,t,74,74,0,0,0.78
1885431969474580125,1106663121,2019-07-16,"Chicago, IL",within a day,100%,86%,f,Douglas,1,3,"['email', 'phone']",t,f,Douglas,41.832539,-87.6215368,Entire home,Entire home/apt,4,2 baths,2.0,3,1125,3,3,1125,1125,3.0,1125.0,t,25,55,85,175,7,7,0,2023-04-17,2023-10-10,4.71,5.0,4.29,5.0,5.0,4.71,4.57,f,1,1,0,0,0.85
2091706032939607611,708753971,2018-03-07,"Chicago, IL",within an hour,100%,91%,f,River North,59,66,"['email', 'phone', 'work_email']",t,t,Near North Side,41.89132690429688,-87.6378402709961,Entire serviced apartment,Entire home/apt,4,2 baths,2.0,32,365,32,32,1125,1125,32.0,1125.0,t,30,60,90,365,3,0,0,2021-08-09,2022-10-05,4.67,4.67,5.0,5.0,5.0,5.0,4.67,f,58,58,0,0,0.1
1669909139973655367,115570273,2015-03-06,"Chicago, IL",within a day,100%,60%,t,Norwood Park,2,3,"['email', 'phone']",t,t,Norwood Park,41.99144,-87.79076,Entire rental unit,Entire home/apt,4,1 bath,2.0,2,365,2,2,365,365,2.0,365.0,t,28,58,88,363,27,9,1,2022-02-12,2023-11-26,4.96,4.96,4.93,5.0,5.0,4.93,4.85,f,2,2,0,0,1.2
1771298312716031951,1106451011,2019-07-16,,,,,f,Washington Park,1,1,"['email', 'phone']",t,t,Washington Park,41.79118,-87.62548,Entire rental unit,Entire home/apt,8,1 bath,3.0,32,1125,32,32,1125,1125,32.0,1125.0,t,30,60,90,180,49,0,0,2021-08-11,2022-10-03,4.24,4.47,4.33,4.71,4.53,3.9,4.22,f,1,1,0,0,1.71
1682913557698301531,766092131,2018-05-25,,within an hour,100%,99%,t,Uptown,16,19,"['email', 'phone']",t,t,Humboldt Park,41.90883,-87.71498,Private room in rental unit,Private room,2,1 private bath,1.0,1,1125,2,2,1125,1125,2.0,1125.0,t,18,44,74,349,166,61,5,2021-05-23,2023-12-15,4.84,4.92,4.94,4.95,4.93,4.43,4.82,f,16,10,6,0,5.3
2036970192527870613,149798547,2015-07-04,"Belmont, CA",within an hour,100%,100%,t,Near West Side,2,3,"['email', 'phone', 'work_email']",t,t,Near West Side,41.878445,-87.680006,Entire home,Entire home/apt,10,3.5 baths,5.0,1,365,2,5,3,365,3.1,48.1,t,23,46,76,349,145,22,0,2019-07-05,2023-10-01,4.77,4.89,4.72,4.94,4.94,4.55,4.67,t,2,2,0,0,2.67
1840441669858754543,198318619,2015-11-21,"Chicago, IL",within a few hours,75%,67%,t,West Loop/Greektown,1,1,"['email', 'phone']",t,t,Near West Side,41.88714,-87.64393,Entire condo,Entire home/apt,2,2 baths,1.0,10,1125,5,10,1125,1125,9.9,1125.0,t,23,53,83,173,42,3,0,2016-06-02,2023-10-16,4.95,4.95,4.79,4.93,4.93,5.0,4.8,f,1,1,0,0,0.46
92743751,708753971,2018-03-07,"Chicago, IL",within an hour,100%,91%,f,River North,59,66,"['email', 'phone', 'work_email']",t,t,Near North Side,41.8918321,-87.6381974,Entire serviced apartment,Entire home/apt,4,2 baths,2.0,32,365,32,32,365,365,32.0,365.0,t,30,60,90,365,0,0,0,,,,,,,,,,t,58,58,0,0,
90847737,1567781043,2021-03-10,"Chicago, IL",within an hour,100%,49%,t,Chicago Loop,54,109,"['email', 'phone']",t,t,Loop,41.8857,-87.63257,Entire serviced apartment,Entire home/apt,5,1 bath,1.0,32,365,32,32,365,365,32.0,365.0,t,29,59,89,89,0,0,0,,,,,,,,,,f,51,51,0,0,
97875239,429737865,2016-12-16,"New York, NY",within an hour,100%,97%,f,Cambridge,4820,6438,"['email', 'phone', 'work_email']",t,t,Near North Side,41.8945286,-87.63340520000003,Entire rental unit,Entire home/apt,2,1 bath,1.0,32,1125,32,365,1125,1125,349.7,1125.0,t,0,0,0,30,0,0,0,,,,,,,,,,f,643,643,0,0,
7618937,100553427,2014-12-23,,within an hour,100%,97%,f,Clearwater Beach,1141,2346,"['email', 'phone']",t,t,Near North Side,41.8923,-87.62066,Room in hotel,Private room,8,2 baths,2.0,32,365,32,32,365,365,32.0,365.0,t,25,49,66,136,0,0,0,,,,,,,,,,t,58,0,58,0,
1436871787400469247,1502579595,2020-11-14,"Chicago, IL",within an hour,100%,100%,t,Chicago Loop,7,8,"['email', 'phone']",t,t,Loop,41.86889657019404,-87.62790026684576,Entire rental unit,Entire home/apt,5,1 bath,4.0,3,365,2,4,1125,1125,3.6,1125.0,t,19,49,75,165,93,55,4,2022-02-18,2023-12-15,4.92,4.96,4.95,4.85,4.86,4.87,4.8,f,6,6,0,0,4.17
1479751247706050185,2162138691,2023-10-05,,within an hour,100%,95%,f,Streeterville,10,10,"['email', 'phone']",t,t,Near North Side,41.8960152,-87.6226872,Room in hotel,Private room,2,1 private bath,,1,365,1,1,27,731,1.0,490.7,t,30,60,90,115,0,0,0,,,,,,,,,,t,10,0,10,0,
1671447281809577753,92502547,2014-10-29,"Chicago, IL",within an hour,100%,89%,f,Irving Park,1,1,"['email', 'phone', 'work_email']",t,t,Irving Park,41.9588216723035,-87.71450076252222,Entire rental unit,Entire home/apt,7,1 bath,2.0,1,1125,2,2,1125,1125,2.0,1125.0,t,15,45,70,283,5,5,1,2023-09-25,2023-11-24,5.0,5.0,5.0,5.0,5.0,4.6,5.0,f,1,1,0,0,1.76
56874559,2059106081,2023-05-14,"Chicago, IL",within an hour,100%,100%,f,Bridgeport,62,68,"['email', 'phone']",t,t,Bridgeport,41.829722151288514,-87.64482432117278,Private room in rental unit,Private room,2,2 baths,1.0,1,999,2,2,1125,1125,2.0,1125.0,t,30,60,90,365,6,6,0,2023-08-29,2023-10-08,3.0,3.33,3.17,4.17,4.17,3.17,3.0,t,61,0,61,0,1.61
1810128116856864653,128801369,2015-04-29,"Chicago, IL",within a day,90%,90%,t,Woodlawn,4,6,"['email', 'phone']",t,t,Woodlawn,41.78355,-87.61363,Entire condo,Entire home/apt,4,2 baths,2.0,2,30,2,2,30,30,2.0,30.0,t,9,39,58,181,126,4,0,2015-07-13,2023-10-09,4.82,4.92,4.98,4.98,4.95,4.16,4.79,f,4,2,2,0,1.23
67157045,2083863041,2023-06-20,,within an hour,100%,100%,f,Forest Glen,1,1,['phone'],f,t,Forest Glen,41.98789147876366,-87.74292936394475,Entire home,Entire home/apt,8,2.5 baths,6.0,2,365,2,2,365,365,2.0,365.0,t,29,59,89,364,4,4,1,2023-07-16,2023-11-26,3.75,4.25,3.25,5.0,5.0,5.0,4.0,t,1,1,0,0,0.77
108665213,504718491,2017-04-16,"Chicago, IL",within an hour,99%,96%,t,Fulton Market,24,28,"['email', 'phone']",t,t,Near West Side,41.88632,-87.65106,Entire rental unit,Entire home/apt,12,2 baths,5.0,2,999,2,4,999,999,2.0,999.0,t,0,0,0,0,164,41,2,2019-08-25,2023-12-03,4.87,4.93,4.79,4.9,4.94,4.96,4.7,f,24,24,0,0,3.12
107842449,429737865,2016-12-16,"New York, NY",within an hour,100%,97%,f,Cambridge,4820,6438,"['email', 'phone', 'work_email']",t,t,Loop,41.8860812,-87.63422229999998,Entire rental unit,Entire home/apt,2,1 bath,1.0,32,1125,32,365,1125,1125,354.1,1125.0,t,0,0,12,287,1,0,0,2020-10-26,2020-10-26,1.0,2.0,4.0,1.0,1.0,4.0,2.0,f,643,643,0,0,0.03
99461259,3787987,2011-08-09,"Chicago, IL",within an hour,100%,100%,f,Lincoln Park,1,5,"['email', 'phone', 'work_email']",t,t,Lincoln Park,41.93089,-87.66946,Entire home,Entire home/apt,16,3.5 baths,11.0,2,60,2,4,1125,1125,3.0,1125.0,t,26,56,86,344,113,6,0,2013-10-16,2023-10-26,4.84,4.9,4.68,4.94,4.9,4.85,4.72,f,1,1,0,0,0.91
96459493,1296656417,2020-01-04,"Berwyn, IL",,,,f,Little Village,1,1,"['email', 'phone']",t,f,South Lawndale,41.83925,-87.70828,Shared room in rental unit,Shared room,1,Shared half-bath,1.0,32,120,32,32,1125,1125,32.0,1125.0,t,0,0,0,0,0,0,0,,,,,,,,,,f,1,0,0,1,
1887179138025485229,253252185,2016-03-17,"Chicago, IL",within a day,80%,50%,f,Near North,16,105,"['email', 'phone']",t,t,Loop,41.88575,-87.61898,Entire serviced apartment,Entire home/apt,6,2 baths,3.0,32,365,32,32,365,365,32.0,365.0,t,30,60,90,365,1,1,0,2023-05-27,2023-05-27,3.0,5.0,3.0,5.0,5.0,5.0,3.0,f,16,16,0,0,0.15
2021794881731497925,1724076825,2021-11-08,"Chicago, IL",within an hour,91%,98%,t,Chicago Loop,17,18,"['email', 'phone']",t,t,Loop,41.88552,-87.62849,Room in boutique hotel,Private room,2,1 private bath,1.0,1,365,1,1,1125,1125,1.0,1125.0,t,30,45,45,45,20,9,0,2022-06-16,2023-09-02,4.7,4.65,4.5,4.75,4.55,4.8,4.55,t,17,0,17,0,1.09
89133159,1012578625,2019-04-03,"Northbrook, IL",within an hour,100%,100%,f,Norwood Park,4,5,"['email', 'phone', 'work_email']",t,t,Norwood Park,41.97392,-87.80602,Entire condo,Entire home/apt,3,1 bath,2.0,32,1125,32,32,1125,1125,32.0,1125.0,t,0,12,42,162,265,34,1,2019-07-01,2023-11-26,4.66,4.79,4.69,4.78,4.89,4.66,4.69,f,1,1,0,0,4.87
1124385667719574921,1585083961,2021-04-09,,within a few hours,93%,99%,f,River North,73,100,"['email', 'phone', 'work_email']",t,f,Near West Side,41.8878837345331,-87.6433120184798,Entire rental unit,Entire home/apt,2,1 bath,1.0,32,365,32,32,1125,1125,32.0,1125.0,t,14,14,14,14,1,1,0,2023-06-30,2023-06-30,5.0,4.0,4.0,5.0,5.0,5.0,4.0,t,40,40,0,0,0.17
1887254039877352931,1484147897,2020-10-07,"Chicago, IL",within an hour,100%,100%,f,Little Italy,25,36,"['email', 'phone']",t,t,Near West Side,41.87285,-87.65335,Private room in rental unit,Private room,2,1 shared bath,1.0,4,365,4,4,1125,1125,4.0,1125.0,t,0,15,45,316,16,12,0,2022-06-02,2023-10-11,4.56,4.56,4.38,4.93,4.88,4.88,4.56,t,24,12,12,0,0.85
77350965,91551755,2014-10-23,"Chicago, IL",,,,f,Streeterville,1,3,"['email', 'phone', 'work_email']",t,t,Near North Side,41.89301,-87.61684,Entire loft,Entire home/apt,4,1.5 baths,1.0,32,90,32,32,90,90,32.0,90.0,t,28,58,88,363,8,0,0,2020-10-11,2021-08-01,5.0,5.0,4.88,5.0,5.0,5.0,5.0,f,1,1,0,0,0.21
1604886837534187607,1019763,2010-10-06,"San Diego, CA",,,,f,West Town,3,8,"['email', 'phone', 'work_email']",t,t,West Town,41.91226,-87.67279,Entire rental unit,Entire home/apt,2,1 bath,1.0,60,365,60,60,365,365,60.0,365.0,t,0,0,0,255,1,1,0,2023-09-05,2023-09-05,5.0,5.0,5.0,5.0,5.0,5.0,5.0,f,1,1,0,0,0.29
1312841766016293485,2059106081,2023-05-14,"Chicago, IL",within an hour,100%,100%,f,Bridgeport,62,68,"['email', 'phone']",t,t,Bridgeport,41.84193,-87.65462,Private room in home,Private room,2,2 shared baths,1.0,1,1125,2,2,1125,1125,2.0,1125.0,t,30,60,90,362,29,28,0,2022-12-10,2023-10-16,4.34,4.52,4.17,4.9,4.59,4.55,4.48,t,61,0,61,0,2.33
99306927,801581545,2018-07-06,"Chicago, IL",a few days or more,0%,23%,f,Lower West Side,7,13,"['email', 'phone']",t,t,Kenwood,41.80506,-87.6038,Entire condo,Entire home/apt,6,1 bath,1.0,32,365,32,32,365,365,32.0,365.0,t,30,60,90,365,2,0,0,2021-12-07,2021-12-26,4.0,3.0,3.5,3.0,3.0,3.0,3.0,f,6,6,0,0,0.08
1203362603835831189,1159970315,2019-08-28,"Chicago, IL",within an hour,96%,99%,t,Irving Park,3,3,['phone'],t,t,Irving Park,41.94124,-87.73253,Entire rental unit,Entire home/apt,2,1 bath,1.0,32,90,32,32,1125,1125,32.0,1125.0,t,30,60,90,180,35,3,0,2020-12-19,2023-09-17,4.91,4.89,4.8,4.86,4.97,4.69,4.83,f,3,3,0,0,0.96
100259131,1027554993,2019-04-19,"Chicago, IL",within a day,100%,33%,f,Englewood,2,4,"['email', 'phone']",t,t,Englewood,41.77335,-87.63179,Entire serviced apartment,Entire home/apt,4,1 bath,2.0,32,365,32,32,365,365,32.0,365.0,t,0,13,43,318,2,0,0,2022-05-22,2022-05-30,4.5,4.5,4.0,5.0,5.0,4.0,4.5,f,2,2,0,0,0.1
1525619342713700109,82349201,2014-08-27,"Chicago, IL",,,100%,f,,1,2,"['email', 'phone']",t,t,Lincoln Square,41.96829,-87.69798,Entire rental unit,Entire home/apt,4,1 bath,2.0,2,8,2,2,1125,1125,2.0,1125.0,t,15,45,69,69,85,18,0,2018-04-29,2023-11-12,4.94,4.96,4.91,4.96,4.94,4.96,4.73,f,1,1,0,0,1.24
99327491,1001771,2010-10-01,"Chicago, IL",within an hour,100%,88%,t,Little Village,9,18,"['email', 'phone']",t,f,South Lawndale,41.85436,-87.69681,Private room in rental unit,Private room,1,1 shared bath,1.0,32,1125,32,32,1125,1125,32.0,1125.0,t,29,59,89,89,26,5,0,2016-06-24,2023-10-23,4.88,4.96,4.85,4.96,4.96,4.54,4.73,f,8,1,7,0,0.29
1905720962467815731,299555027,2016-05-30,"Niles, MI",within an hour,100%,99%,t,Lake View East,7,7,"['email', 'phone']",t,t,Lake View,41.950572798443744,-87.65652308686444,Entire rental unit,Entire home/apt,2,1 bath,1.0,32,90,32,32,1125,1125,32.0,1125.0,t,17,47,77,296,8,8,0,2023-07-05,2023-10-09,5.0,4.75,5.0,4.88,5.0,5.0,4.63,t,2,2,0,0,1.44
104021801,429737865,2016-12-16,"New York, NY",within an hour,100%,97%,f,Cambridge,4820,6438,"['email', 'phone', 'work_email']",t,t,Loop,41.8725288,-87.6308608,Entire rental unit,Entire home/apt,2,1.5 baths,1.0,32,1125,32,365,1125,1125,351.1,1125.0,t,0,0,0,230,1,1,0,2023-04-10,2023-04-10,5.0,5.0,5.0,5.0,5.0,5.0,3.0,f,643,643,0,0,0.12
97213013,188225953,2015-10-20,"Chicago, IL",within an hour,100%,86%,t,South Shore,9,11,"['email', 'phone']",t,t,South Shore,41.76259,-87.5875,Private room in home,Private room,2,1 shared bath,1.0,1,1125,4,56,1125,1125,20.3,1125.0,t,0,0,0,0,15,5,0,2020-11-28,2023-09-07,4.88,4.81,4.88,4.94,5.0,4.63,4.75,f,9,2,5,2,0.4
13459331,2059106081,2023-05-14,"Chicago, IL",within an hour,100%,100%,f,Bridgeport,62,68,"['email', 'phone']",t,t,Bridgeport,41.83822,-87.64187,Private room in home,Private room,2,2 baths,1.0,1,365,2,2,1125,1125,2.0,1125.0,t,0,0,0,116,0,0,0,,,,,,,,,,t,61,0,61,0,
22984935,429737865,2016-12-16,"New York, NY",within an hour,100%,97%,f,Cambridge,4820,6438,"['email', 'phone', 'work_email']",t,t,Loop,41.86948,-87.63123,Entire rental unit,Entire home/apt,4,2 baths,2.0,32,1125,32,366,1125,1125,354.1,1125.0,t,0,12,42,317,0,0,0,,,,,,,,,,f,643,643,0,0,
96274775,1249818641,2019-11-26,"Chicago, IL",within an hour,100%,100%,t,Armour Square,1,2,['phone'],t,t,Armour Square,41.85318,-87.63198,Entire condo,Entire home/apt,4,1 bath,2.0,1,365,2,2,365,365,2.0,365.0,t,0,0,0,42,54,24,0,2022-03-26,2023-10-23,4.81,4.87,4.93,4.91,4.98,4.81,4.8,f,1,1,0,0,2.56
76314605,231575081,2016-02-08,"Chicago, IL",within an hour,67%,100%,t,Woodlawn,2,4,"['email', 'phone']",t,t,Woodlawn,41.77825,-87.58721,Entire rental unit,Entire home/apt,6,1 bath,5.0,3,1125,2,2,1125,1125,2.0,1125.0,t,0,0,0,0,162,25,0,2017-05-07,2023-10-09,4.9,4.94,4.96,4.99,4.99,4.67,4.8,f,2,2,0,0,2.01
14194853,906331579,2018-11-19,"Chicago, IL",within an hour,100%,98%,f,Back of the Yards,30,41,"['email', 'phone']",t,t,New City,41.80160767490443,-87.64510511491021,Private room in rental unit,Private room,2,1 bath,1.0,32,365,32,32,1125,1125,32.0,1125.0,t,12,28,58,333,0,0,0,,,,,,,,,,f,30,3,27,0,
1401876515210711793,2010419529,2023-02-24,,within an hour,100%,100%,f,Lower West Side,18,30,['phone'],t,t,Lower West Side,41.8586,-87.65794,Private room in rental unit,Private room,2,1 shared bath,1.0,32,365,32,32,365,365,32.0,365.0,t,30,60,90,365,2,2,0,2023-04-11,2023-05-31,3.0,3.0,2.5,5.0,3.0,4.5,3.0,t,18,3,13,2,0.24
107858549,699168331,2018-02-22,,within an hour,100%,98%,f,North Beach,2641,8868,"['email', 'phone']",t,t,Near North Side,41.89146,-87.63137,Room in hotel,Private room,2,1 bath,1.0,2,365,1,1,999,999,1.0,999.0,t,27,57,87,335,3,3,0,2023-05-29,2023-06-24,4.67,5.0,5.0,4.33,5.0,4.67,4.33,t,30,0,30,0,0.44
1986111864071884797,1484147897,2020-10-07,"Chicago, IL",within an hour,100%,100%,f,Little Italy,25,36,"['email', 'phone']",t,t,Near West Side,41.87211,-87.65308,Private room in home,Private room,2,1.5 shared baths,1.0,5,1125,5,5,1125,1125,5.0,1125.0,t,0,0,0,0,56,23,0,2021-09-08,2023-10-24,4.81,4.75,4.75,4.89,4.89,4.91,4.74,f,24,12,12,0,2.02
1711915623621213923,17932299,2012-12-24,"San Francisco, CA",within an hour,100%,98%,t,West Town,9,14,"['email', 'phone']",t,t,West Town,41.90798,-87.66834,Entire condo,Entire home/apt,8,2 baths,4.0,2,1125,2,4,1125,1125,2.0,1125.0,t,0,0,0,0,19,19,1,2023-06-26,2023-11-25,4.85,4.9,4.95,5.0,5.0,4.8,4.65,f,3,3,0,0,3.24
